,ticket_id,day_of_week_num,company_size_cat,industry_cat,customer_tier_cat,past_30d_tickets,past_90d_incidents,product_area_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,priority_cat
7023,1000007023,5,1,7,2,1,1,6,6,0.753613007,11,0,0,0,1
7024,1000007024,3,2,3,2,2,2,5,26,6.734826512,13,0,0,0,2
7025,1000007025,3,1,1,1,1,1,1,8,4.003639068,0,0,0,0,1
7026,1000007026,2,3,7,3,11,3,5,293,1.322704474,7,0,0,0,2
7027,1000007027,4,2,2,1,4,2,3,27,2.110945056,4,0,0,0,1
7028,1000007028,5,2,3,3,6,4,1,93,2.881265651,7,0,0,0,2
7029,1000007029,1,3,1,3,7,2,6,382,13.18669314,0,0,0,0,3
7030,1000007030,5,3,6,2,11,0,3,155,4.309130753,0,0,0,0,1
7031,1000007031,5,1,3,1,2,2,6,2,8.285183895,0,0,0,0,1
7032,1000007032,2,2,3,2,4,3,6,61,2.965107724,0,0,0,0,1
7033,1000007033,1,1,4,1,2,1,6,0,2.937527911,46,0,0,0,1
7034,1000007034,3,1,7,1,5,1,1,4,5.951810196,4,0,0,0,1
7035,1000007035,5,2,7,2,2,2,3,25,0.0,0,0,0,0,1
7036,1000007036,1,3,6,2,3,5,4,341,10.75423796,35,0,0,0,3
7037,1000007037,3,3,3,2,5,1,1,310,2.496859914,0,0,0,0,2
7038,1000007038,5,2,2,2,2,2,2,19,1.09826531,0,0,0,0,1
7039,1000007039,2,2,5,3,3,2,1,299,5.086179775,0,0,0,0,2
7040,1000007040,1,2,4,2,4,1,2,42,1.803083875,16,1,0,0,2
7041,1000007041,1,1,7,1,2,3,6,2,7.187906612,33,0,0,0,1
7042,1000007042,1,1,7,1,1,0,5,3,8.733014997,7,0,0,0,2
7043,1000007043,4,3,1,3,7,4,5,110,2.476373936,0,0,0,0,2
7044,1000007044,1,1,7,1,1,2,1,17,1.625706368,0,0,0,0,1
7045,1000007045,1,1,2,2,2,0,6,36,5.840146412,27,0,0,0,2
7046,1000007046,3,1,1,1,3,1,6,5,0.223891527,0,0,0,0,1
7047,1000007047,1,1,3,2,3,0,5,7,2.291876588,5,0,0,0,1
7048,1000007048,3,2,3,3,6,1,1,80,6.963722752,0,0,0,0,2
7049,1000007049,4,1,3,1,3,1,1,61,3.215505193,39,0,0,0,2
7050,1000007050,2,1,6,1,1,0,5,1,0.747651356,0,0,0,0,1
7051,1000007051,1,1,4,1,1,0,5,2,2.578177177,25,0,0,0,1
7052,1000007052,1,3,3,2,6,3,5,416,6.21944646,4,0,0,0,2
7053,1000007053,2,1,2,2,4,4,3,13,3.467609592,0,0,0,0,1
7054,1000007054,1,2,3,2,3,2,5,14,1.54213794,17,0,0,1,2
7055,1000007055,5,1,2,1,1,2,6,7,19.55043346,0,0,0,0,1
7056,1000007056,4,2,5,3,6,2,2,66,0.113399989,0,0,0,0,1
7057,1000007057,4,1,2,2,4,0,1,17,10.86481548,0,0,0,0,1
7058,1000007058,1,3,7,3,8,1,5,15,2.909209103,0,0,0,0,1
7059,1000007059,1,3,6,2,4,1,6,183,5.99938127,34,0,0,0,2
7060,1000007060,4,3,3,2,4,0,4,485,2.434390065,0,0,0,0,2
7061,1000007061,2,3,6,2,4,2,6,251,2.404294811,0,0,0,0,1
7062,1000007062,2,2,7,2,2,2,6,53,3.782989495,0,0,0,0,1
7063,1000007063,5,3,3,2,7,2,1,699,6.009836657,0,0,0,0,2
7064,1000007064,7,2,5,3,3,2,4,7,3.898310375,56,0,0,0,2
7065,1000007065,5,1,1,1,0,1,6,25,18.0687628,6,0,0,0,2
7066,1000007066,5,2,4,2,3,0,3,20,2.447205327,5,0,0,0,1
7067,1000007067,3,1,2,2,1,2,2,34,5.696128071,0,0,0,0,1
7068,1000007068,2,1,4,1,0,0,2,6,2.459552332,0,0,0,0,1
7069,1000007069,2,1,4,1,2,2,6,6,10.02761535,0,0,0,0,1
7070,1000007070,5,3,7,3,7,3,1,509,3.681873677,10,0,0,0,3
7071,1000007071,4,1,2,2,2,1,1,8,10.04966104,0,0,0,0,1
7072,1000007072,5,2,3,3,4,4,1,289,10.05454062,14,0,0,0,3
7073,1000007073,1,2,7,2,3,0,5,25,2.577560316,0,0,0,0,1
7074,1000007074,3,2,2,1,4,2,2,32,0.337381029,11,0,0,0,1
7075,1000007075,2,1,5,1,2,3,6,3,2.701672324,0,0,0,0,1
7076,1000007076,3,1,4,1,4,0,3,9,7.801344912,11,0,0,0,2
7077,1000007077,4,1,4,1,3,1,6,12,1.061187142,0,0,0,0,1
7078,1000007078,2,3,1,3,11,2,4,613,0.293323005,0,0,0,0,2
7079,1000007079,4,1,7,2,2,0,3,2,2.991461398,34,0,0,0,1
7080,1000007080,4,1,1,1,1,2,2,26,3.029511523,0,0,0,0,1
7081,1000007081,2,2,2,2,2,1,6,65,1.365318565,27,0,0,0,2
7082,1000007082,1,2,2,2,5,2,1,198,6.331303219,0,0,0,0,2
7083,1000007083,2,1,2,1,3,2,3,7,6.597190874,14,0,0,0,1
7084,1000007084,5,2,7,3,3,3,3,41,0.653412012,6,0,0,0,2
7085,1000007085,3,3,6,2,4,2,4,516,5.025555222,0,0,0,0,2
7086,1000007086,5,1,7,2,5,1,6,2,5.782187887,45,0,0,0,1
7087,1000007087,4,2,2,2,2,2,3,24,7.847123402,7,0,0,0,2
7088,1000007088,5,3,3,2,9,3,2,507,9.473759572,6,0,0,0,3
7089,1000007089,4,1,1,1,3,0,2,14,2.684189828,0,0,0,0,1
7090,1000007090,5,2,4,2,3,1,3,42,3.6465689,0,0,0,0,1
7091,1000007091,3,2,2,1,2,0,5,4,2.077561398,0,0,0,0,1
7092,1000007092,4,1,1,1,0,2,2,14,0.741997585,0,1,0,0,1
7093,1000007093,5,2,2,1,4,4,3,23,17.99480217,0,0,0,0,1
7094,1000007094,1,1,3,1,3,1,1,80,19.88715028,23,0,0,0,3
7095,1000007095,5,3,6,2,9,3,4,453,1.289073721,24,0,0,0,3
7096,1000007096,4,3,7,3,10,3,5,179,1.284854361,31,0,0,0,2
7097,1000007097,5,2,4,2,2,3,6,7,15.10717312,0,0,0,0,1
7098,1000007098,4,2,7,3,2,2,3,13,8.110188218,20,0,0,0,2
7099,1000007099,5,1,3,2,0,3,2,16,3.504998551,0,0,0,0,1
7100,1000007100,2,2,3,3,0,1,6,43,1.389620625,16,0,0,0,2
7101,1000007101,2,2,7,3,3,2,1,117,9.99037504,50,0,0,0,3
7102,1000007102,3,3,7,3,13,4,3,16,6.060035936,37,0,0,0,2
7103,1000007103,2,3,1,3,7,8,5,353,1.580138071,0,0,0,0,2
7104,1000007104,6,1,4,1,1,1,6,6,15.30236198,57,0,0,0,2
7105,1000007105,5,2,3,2,5,2,2,27,0.824234193,1,0,0,0,1
7106,1000007106,1,3,7,3,5,4,3,1187,0.905803788,11,0,0,0,3
7107,1000007107,2,1,2,2,5,3,6,3,1.168397311,2,0,0,0,1
7108,1000007108,3,1,7,1,3,1,1,10,3.114969972,0,0,0,0,1
7109,1000007109,4,3,6,2,9,1,5,181,4.243991908,0,0,0,0,1
7110,1000007110,5,3,6,2,5,6,4,680,8.969099196,0,0,0,0,2
7111,1000007111,4,2,2,2,1,0,2,160,3.167563237,13,0,0,0,2
7112,1000007112,5,1,3,2,0,1,3,5,1.284731081,27,0,0,0,1
7113,1000007113,5,2,5,3,1,3,4,56,1.146814247,0,0,0,0,1
7114,1000007114,2,3,3,2,5,0,5,53,0.876334134,0,0,0,0,1
7115,1000007115,3,2,3,2,1,1,6,12,5.252156894,14,0,0,0,2
7116,1000007116,2,1,2,1,4,2,5,30,1.066270144,24,0,0,0,2
7117,1000007117,4,2,3,3,5,0,4,190,9.326059763,42,0,0,0,3
7118,1000007118,2,2,4,2,5,3,3,2,12.43233736,0,0,0,0,1
7119,1000007119,1,1,7,1,2,1,5,2,0.722662354,8,0,0,0,1
7120,1000007120,4,2,7,2,4,2,4,201,11.04549779,0,0,0,0,2
7121,1000007121,2,1,2,2,2,2,3,5,3.141861163,0,0,0,0,1
7122,1000007122,4,1,5,1,2,3,6,9,3.067892774,27,0,0,0,1
7123,1000007123,1,1,3,1,1,3,3,12,4.385920104,5,0,0,0,1
7124,1000007124,5,3,3,2,8,4,5,423,0.237975945,4,0,0,0,2
7125,1000007125,7,3,7,3,6,3,5,408,0.541616692,15,0,0,0,3
7126,1000007126,3,1,3,1,2,5,2,8,0.399236979,0,1,0,0,1
7127,1000007127,2,2,5,3,3,1,4,15,7.772684348,40,0,0,0,3
7128,1000007128,1,1,5,1,4,1,6,3,6.356020287,0,0,0,0,1
7129,1000007129,2,1,1,1,4,2,5,5,4.407700526,26,0,0,0,1
7130,1000007130,4,1,2,2,7,1,2,48,0.312920434,0,0,0,0,1
7131,1000007131,2,1,2,2,4,1,3,34,3.562519943,18,0,0,0,2
7132,1000007132,6,1,1,1,3,3,1,35,7.344863166,5,0,0,0,2
7133,1000007133,1,1,3,2,3,1,6,10,8.235065087,61,0,0,0,2
7134,1000007134,4,2,7,2,1,0,6,17,1.580419688,30,0,0,0,2
7135,1000007135,4,1,2,1,1,0,1,6,2.681261667,0,0,0,0,1
7136,1000007136,5,2,2,2,1,3,3,6,9.446925452,0,0,0,0,1
7137,1000007137,5,3,7,3,13,2,6,84,11.33204009,0,0,0,0,2
7138,1000007138,1,1,3,2,2,3,5,4,5.699295886,12,0,0,0,1
7139,1000007139,3,2,2,1,2,1,6,52,3.307781344,0,0,0,0,1
7140,1000007140,3,2,2,2,1,2,1,92,5.617769925,0,0,0,0,1
7141,1000007141,1,1,4,1,3,0,1,32,11.74546489,0,0,0,0,2
7142,1000007142,5,3,6,2,2,3,4,225,9.565795028,0,0,0,0,2
7143,1000007143,5,2,3,3,6,1,6,19,7.881270792,36,0,0,0,2
7144,1000007144,3,1,7,1,3,0,3,8,4.454925984,14,0,0,0,1
7145,1000007145,1,2,2,2,3,1,2,199,5.597133994,24,0,0,0,2
7146,1000007146,2,2,2,1,4,1,2,21,0.275509487,15,0,0,0,2
7147,1000007147,3,2,4,2,0,0,3,11,2.169727584,30,0,0,0,2
7148,1000007148,4,3,7,3,8,2,3,275,3.107243967,23,0,0,0,3
7149,1000007149,3,1,2,2,3,0,1,38,7.786305094,35,0,0,0,2
7150,1000007150,1,1,7,1,2,3,3,10,1.753908798,0,0,0,0,1
7151,1000007151,3,1,6,1,3,0,5,3,5.559442746,2,0,0,0,1
7152,1000007152,4,3,6,2,8,2,5,75,0.574550096,0,0,0,0,1
7153,1000007153,5,3,3,2,7,4,5,446,0.780147478,2,0,0,0,2
7154,1000007154,5,1,2,2,6,0,5,7,3.17306081,12,0,0,0,1
7155,1000007155,6,2,5,3,4,2,6,21,10.4872206,18,0,0,0,2
7156,1000007156,2,3,1,3,7,4,6,44,3.049198897,13,0,0,0,2
7157,1000007157,3,2,7,2,2,0,3,25,4.340917932,0,0,0,0,1
7158,1000007158,2,2,3,2,2,1,2,69,2.647795683,0,0,0,0,1
7159,1000007159,6,2,5,3,4,3,4,35,28.16425332,0,0,0,0,2
7160,1000007160,2,3,6,2,8,4,1,778,17.09037251,0,0,0,0,3
7161,1000007161,5,2,4,2,4,4,3,9,9.382809527,0,0,0,0,1
7162,1000007162,3,2,5,3,3,3,1,130,9.449908875,0,0,0,0,2
7163,1000007163,7,1,1,1,2,3,1,58,11.30672758,0,0,0,0,2
7164,1000007164,5,2,3,2,6,2,3,18,3.994364409,6,0,0,0,2
7165,1000007165,1,3,3,2,7,3,4,1560,10.45642316,0,0,0,0,3
7166,1000007166,4,1,5,1,1,0,5,1,4.61754014,1,0,0,0,1
7167,1000007167,1,1,3,1,3,4,1,43,4.585806519,0,0,0,0,2
7168,1000007168,5,1,1,1,1,2,1,18,0.310249316,0,0,0,0,1
7169,1000007169,2,3,3,2,2,1,5,70,1.183076988,3,0,0,0,1
7170,1000007170,1,1,3,2,4,1,1,6,4.742872661,0,0,0,0,1
7171,1000007171,5,1,3,2,3,1,6,7,4.420625886,0,0,0,0,1
7172,1000007172,5,1,6,1,5,1,3,3,0.0,0,0,0,0,1
7173,1000007173,4,3,3,2,5,3,4,1420,4.186368059,0,0,0,0,2
7174,1000007174,7,1,7,1,2,1,6,4,9.551958041,37,0,0,0,2
7175,1000007175,1,2,4,2,2,0,2,5,1.583585461,8,0,0,0,1
7176,1000007176,1,2,2,2,2,1,3,87,2.811152445,7,0,0,0,2
7177,1000007177,3,1,6,1,5,1,3,0,2.036230965,0,0,0,0,1
7178,1000007178,3,1,2,2,2,3,1,131,2.570803014,0,0,0,0,1
7179,1000007179,1,1,2,1,0,4,1,14,8.639247931,0,0,0,0,1
7180,1000007180,1,3,1,3,11,2,3,232,3.915668696,0,0,0,0,2
7181,1000007181,5,3,1,3,5,1,6,371,1.416303821,5,0,0,0,3
7182,1000007182,5,2,7,2,2,1,3,12,1.806175357,62,0,0,0,2
7183,1000007183,1,1,1,1,3,0,2,30,3.769694199,10,1,0,0,2
7184,1000007184,3,2,7,3,4,2,1,189,3.159973029,28,0,0,0,3
7185,1000007185,4,3,3,2,6,1,2,237,1.659233981,4,0,0,0,2
7186,1000007186,4,1,7,2,1,0,6,16,1.715294756,14,0,0,0,1
7187,1000007187,5,2,7,3,3,2,2,119,0.711110447,39,0,0,0,2
7188,1000007188,3,3,3,2,6,4,1,1109,0.367666207,63,0,0,0,3
7189,1000007189,1,3,1,3,9,1,2,452,0.0,33,0,0,0,3
7190,1000007190,5,3,3,2,9,1,1,1078,2.826435766,54,0,0,0,3
7191,1000007191,4,2,3,2,6,1,5,14,1.017496449,0,0,0,0,1
7192,1000007192,1,2,5,3,1,2,2,159,6.743410334,24,0,0,0,3
7193,1000007193,3,1,3,2,3,2,2,1,0.993198647,0,1,0,0,1
7194,1000007194,5,2,3,3,2,0,5,4,0.66843004,0,0,0,0,1
7195,1000007195,3,2,5,3,2,3,6,38,3.180303295,33,0,0,0,2
7196,1000007196,4,1,3,1,0,1,5,3,5.52644559,7,0,0,0,1
7197,1000007197,1,3,7,3,4,1,3,103,1.313301275,0,0,0,0,1
7198,1000007198,4,2,3,2,2,1,1,21,16.10838034,59,0,0,0,3
7199,1000007199,2,1,4,1,2,2,3,1,4.468810951,15,0,0,0,1
7200,1000007200,4,2,5,3,6,4,4,37,7.436610996,0,0,0,0,2
7201,1000007201,2,2,3,3,2,0,6,24,1.533242118,0,0,0,0,1
7202,1000007202,3,2,2,2,2,0,4,37,4.278662703,0,0,0,0,1
7203,1000007203,5,1,1,1,3,2,2,6,0.0,0,0,0,0,1
7204,1000007204,2,2,3,3,1,1,6,30,17.00481955,29,0,0,0,3
7205,1000007205,1,1,7,1,4,1,3,11,4.707269328,13,0,0,0,1
7206,1000007206,2,1,2,2,5,0,1,38,8.190216567,0,0,0,0,1
7207,1000007207,1,1,3,2,4,0,5,1,0.837263282,13,0,0,0,1
7208,1000007208,5,2,5,3,5,2,1,222,2.46146263,0,0,0,0,2
7209,1000007209,2,1,3,1,2,1,5,3,6.680435422,14,0,0,0,1
7210,1000007210,1,2,5,3,3,2,4,76,10.67172955,0,0,0,0,2
7211,1000007211,3,1,7,1,3,1,6,5,6.962357402,0,0,0,0,1
7212,1000007212,5,2,7,3,1,2,1,232,4.097269853,0,0,0,0,2
7213,1000007213,3,2,7,3,3,2,1,78,2.752618393,0,0,0,0,2
7214,1000007214,5,1,7,1,2,0,3,1,0.0,41,0,0,0,1
7215,1000007215,3,3,1,3,10,7,2,907,3.096846105,24,1,0,0,3
7216,1000007216,1,2,4,2,1,3,3,18,3.336185616,0,0,0,0,1
7217,1000007217,4,2,7,2,5,3,5,10,0.52252906,0,0,0,0,1
7218,1000007218,3,1,2,2,1,3,2,77,5.551250115,13,0,0,0,2
7219,1000007219,1,1,5,1,1,4,3,2,0.58658727,13,0,0,0,1
7220,1000007220,7,1,2,1,2,0,6,12,0.613956603,1,0,0,0,1
7221,1000007221,2,1,4,1,2,0,6,3,4.94286131,3,0,0,0,1
7222,1000007222,1,2,7,2,3,4,4,72,1.854656189,103,0,0,0,3
7223,1000007223,4,1,7,2,3,0,1,5,0.324343067,23,0,0,0,1
7224,1000007224,2,1,3,2,1,0,1,27,6.669860982,0,0,0,0,1
7225,1000007225,5,1,3,2,3,0,2,8,4.378656869,0,0,0,0,1
7226,1000007226,2,2,3,2,5,1,5,43,6.818252391,0,0,0,0,1
7227,1000007227,2,2,7,3,4,2,1,58,1.996998626,0,0,0,0,1
7228,1000007228,5,1,7,1,2,3,6,5,6.552108984,0,0,0,0,1
7229,1000007229,2,2,3,2,3,2,5,7,5.416204562,5,0,0,0,1
7230,1000007230,3,1,6,1,1,4,3,4,5.376361707,0,0,0,0,1
7231,1000007231,4,3,1,3,7,4,6,727,16.20751347,17,0,0,0,3
7232,1000007232,1,3,3,2,7,1,4,891,8.605070698,0,0,0,0,2
7233,1000007233,1,1,1,1,1,3,1,19,12.42380754,12,0,0,0,2
7234,1000007234,7,3,6,2,6,4,3,531,3.223734018,14,0,0,0,2
7235,1000007235,3,1,6,1,1,2,6,7,2.800015459,0,0,0,0,1
7236,1000007236,3,2,4,2,3,0,1,73,3.273080616,0,0,0,0,1
7237,1000007237,1,3,3,2,11,3,4,1717,16.06982645,0,0,0,0,3
7238,1000007238,5,1,4,1,3,3,3,2,0.996945881,15,0,0,0,1
7239,1000007239,5,3,3,2,3,2,6,44,1.862698809,0,0,0,0,1
7240,1000007240,1,3,6,2,9,1,3,29,4.443884639,42,0,0,0,2
7241,1000007241,2,2,3,2,2,1,4,160,14.5818439,53,0,0,0,3
7242,1000007242,4,1,7,1,3,2,5,1,1.687420654,4,0,0,0,1
7243,1000007243,1,1,4,1,6,1,1,15,2.874928604,57,0,0,0,2
7244,1000007244,2,3,6,2,3,3,4,2086,12.08215747,63,0,0,0,3
7245,1000007245,1,3,1,3,5,0,5,85,2.484368768,1,0,0,0,2
7246,1000007246,2,1,2,1,0,1,3,0,5.497974961,0,0,0,0,1
7247,1000007247,3,3,3,2,7,0,1,1767,1.463623756,0,0,0,0,2
7248,1000007248,2,2,5,3,5,2,1,128,4.883963933,3,0,0,0,3
7249,1000007249,2,1,4,1,4,2,6,3,7.46650127,37,0,0,0,2
7250,1000007250,4,2,2,1,3,1,1,276,4.691550889,0,0,0,0,2
7251,1000007251,1,1,5,1,3,3,5,6,2.377692323,13,0,0,0,1
7252,1000007252,3,1,7,1,4,1,1,34,3.563006113,0,0,0,0,1
7253,1000007253,1,1,7,1,2,1,6,1,9.916947398,13,0,0,0,1
7254,1000007254,3,2,2,1,5,3,3,0,1.333168093,0,0,0,0,1
7255,1000007255,2,1,1,1,3,2,1,23,6.200127494,0,0,0,0,1
7256,1000007256,2,3,7,3,7,3,1,533,16.15607254,0,0,0,0,3
7257,1000007257,3,2,7,2,1,1,6,125,1.670380706,0,0,0,0,1
7258,1000007258,2,1,3,1,2,3,1,5,12.83750976,26,0,0,0,2
7259,1000007259,3,1,7,2,2,1,6,3,3.716904955,0,0,0,0,1
7260,1000007260,1,1,7,1,4,0,1,3,4.962299953,33,0,0,0,2
7261,1000007261,2,3,7,3,5,3,1,1907,7.626732617,34,0,0,0,3
7262,1000007262,2,1,7,2,7,2,1,2,1.426857074,79,0,0,0,1
7263,1000007263,3,1,7,1,0,0,1,47,4.943650051,58,0,0,0,2
7264,1000007264,4,3,3,2,5,1,5,1,1.123992835,5,0,0,0,1
7265,1000007265,4,2,7,3,2,2,6,53,2.103411603,0,0,0,0,1
7266,1000007266,5,3,6,2,7,4,3,667,1.69775649,32,0,0,0,3
7267,1000007267,2,2,7,2,4,3,6,1,8.294177056,47,0,0,0,2
7268,1000007268,4,3,3,2,8,1,1,503,9.207713469,46,0,0,0,3
7269,1000007269,1,1,3,1,1,1,5,9,1.677872638,0,0,0,0,1
7270,1000007270,2,3,6,2,3,2,3,670,1.513793562,38,0,0,0,3
7271,1000007271,7,2,5,3,5,1,5,14,2.519064493,10,0,0,0,1
7272,1000007272,2,1,4,1,5,3,3,2,2.689403622,0,0,0,0,1
7273,1000007273,4,2,2,2,2,1,6,44,11.2879468,0,0,0,0,1
7274,1000007274,5,3,1,3,7,4,6,121,2.535615005,17,0,0,0,2
7275,1000007275,2,3,1,3,4,1,2,735,4.025369601,0,0,0,0,3
7276,1000007276,3,1,4,1,1,0,5,8,5.405069234,4,0,0,0,1
7277,1000007277,4,1,3,2,0,1,1,65,9.929263421,25,0,1,0,3
7278,1000007278,2,1,4,1,3,2,1,11,10.62055479,64,0,0,0,2
7279,1000007279,3,1,5,1,2,2,3,10,1.466836567,4,0,0,0,1
7280,1000007280,5,1,7,2,4,1,3,9,6.161827971,15,0,0,0,2
7281,1000007281,6,1,4,1,2,2,5,3,1.104362718,3,0,0,0,1
7282,1000007282,4,1,2,2,2,4,1,18,10.62308919,66,0,0,0,2
7283,1000007283,1,1,2,1,5,0,5,3,0.364065761,0,0,0,0,1
7284,1000007284,4,3,1,3,7,3,4,409,5.500078186,10,0,0,0,3
7285,1000007285,3,2,4,2,5,2,2,198,0.0,26,1,0,0,3
7286,1000007286,3,2,4,2,2,3,3,64,2.138518571,3,0,0,0,1
7287,1000007287,2,2,7,3,3,2,3,16,3.569204365,25,0,0,0,2
7288,1000007288,4,1,2,2,1,1,3,17,0.0,5,0,0,0,1
7289,1000007289,4,2,4,2,2,4,1,2,23.54338233,47,0,0,0,2
7290,1000007290,6,1,5,1,2,0,2,3,3.779763159,0,0,0,0,1
7291,1000007291,1,2,7,3,1,2,6,16,3.354242766,0,0,0,0,1
7292,1000007292,5,2,7,3,2,1,1,210,5.418629079,0,0,0,0,2
7293,1000007293,1,3,3,2,4,3,6,69,5.509853668,12,0,0,0,2
7294,1000007294,4,3,3,2,3,1,4,746,3.318550672,16,0,0,0,3
7295,1000007295,6,2,3,3,4,1,4,32,12.28591352,16,0,0,1,3
7296,1000007296,3,1,3,1,4,3,1,26,8.640353738,4,0,0,0,2
7297,1000007297,5,1,4,1,2,3,3,1,1.002199556,0,0,0,0,1
7298,1000007298,5,2,7,3,1,0,1,27,7.760684859,44,0,0,0,3
7299,1000007299,1,2,7,3,1,2,2,33,2.495565522,27,0,0,0,2
7300,1000007300,3,1,2,2,3,1,2,17,2.757894952,9,0,0,0,2
7301,1000007301,2,3,7,3,8,3,1,1378,2.400396318,0,0,0,0,3
7302,1000007302,4,3,6,2,11,5,3,87,1.927374708,13,0,0,0,2
7303,1000007303,1,1,2,2,2,2,2,87,0.921007788,0,0,0,0,1
7304,1000007304,2,3,1,3,15,3,6,543,4.134820902,7,0,0,0,3
7305,1000007305,4,1,1,1,5,0,2,10,3.265807256,0,0,0,0,1
7306,1000007306,3,2,3,3,1,2,5,63,3.133353473,0,0,0,0,1
7307,1000007307,5,1,3,1,3,1,1,43,5.319810799,11,0,0,0,2
7308,1000007308,3,3,3,2,7,2,2,618,0.819573324,4,0,0,0,2
7309,1000007309,4,1,6,1,5,0,6,1,11.63093984,4,0,0,0,1
7310,1000007310,2,3,3,2,7,4,6,292,7.689409379,27,0,0,0,3
7311,1000007311,1,3,7,3,9,4,3,985,1.797901725,35,0,0,0,3
7312,1000007312,6,3,6,2,11,4,1,511,18.8984053,0,0,0,0,2
7313,1000007313,1,2,7,2,1,1,5,36,0.708817869,17,0,0,0,1
7314,1000007314,5,1,4,1,1,0,6,4,2.919857997,24,0,0,0,1
7315,1000007315,2,1,4,1,3,2,1,1,3.722393058,1,0,0,0,1
7316,1000007316,5,1,2,2,1,1,2,28,3.834367268,0,1,0,0,2
7317,1000007317,4,2,7,3,5,3,1,260,1.31107972,7,0,0,0,3
7318,1000007318,2,1,7,1,2,1,4,16,1.701077859,0,0,0,0,1
7319,1000007319,5,1,5,1,1,2,5,1,0.454916161,0,0,0,0,1
7320,1000007320,3,3,1,3,4,2,6,205,2.511225816,36,0,0,0,3
7321,1000007321,4,3,1,3,4,1,2,169,3.386876046,0,0,0,0,2
7322,1000007322,4,3,3,2,5,5,1,1025,4.386415371,16,0,0,0,3
7323,1000007323,4,2,2,1,0,3,1,21,2.963091584,19,0,0,0,2
7324,1000007324,5,1,1,1,5,1,6,10,2.350708187,0,0,0,0,1
7325,1000007325,2,2,3,2,3,1,6,99,3.448479628,15,0,0,0,2
7326,1000007326,4,2,4,2,1,1,6,34,7.747324929,0,0,0,0,1
7327,1000007327,4,2,2,2,2,1,1,119,4.42641762,0,0,0,0,1
7328,1000007328,3,1,2,1,1,1,1,32,7.038281163,37,0,0,0,2
7329,1000007329,5,3,3,2,5,4,6,377,2.124818782,0,0,0,0,2
7330,1000007330,4,2,3,2,7,3,4,33,25.28286568,7,0,0,0,2
7331,1000007331,5,2,5,3,2,0,1,74,3.579779755,55,0,0,0,3
7332,1000007332,2,2,2,1,4,1,2,24,0.0,12,0,0,0,1
7333,1000007333,6,1,5,1,3,1,1,0,6.186804286,0,0,0,0,1
7334,1000007334,2,3,3,2,7,2,5,728,2.025777003,4,0,0,0,2
7335,1000007335,5,3,3,2,8,2,5,86,1.639910511,0,0,0,0,1
7336,1000007336,4,1,7,2,3,1,2,59,2.930864585,9,0,0,0,2
7337,1000007337,3,3,3,2,3,2,6,359,1.491856492,11,0,0,0,2
7338,1000007338,3,3,3,2,13,2,2,86,1.573274459,0,0,0,0,1
7339,1000007339,5,3,3,2,8,2,3,195,5.167945128,0,0,0,0,2
7340,1000007340,2,1,5,1,3,2,1,5,1.165853625,0,0,0,0,1
7341,1000007341,5,1,3,2,2,0,5,3,1.067722172,0,0,0,0,1
7342,1000007342,4,2,7,3,5,0,2,30,0.0,24,0,0,0,2
7343,1000007343,3,1,7,1,3,1,5,3,6.449939318,14,0,0,0,1
7344,1000007344,5,2,7,3,6,0,6,44,2.163236945,10,0,0,0,2
7345,1000007345,2,3,1,3,5,2,2,196,5.178265692,19,0,0,0,3
7346,1000007346,3,1,2,2,3,0,2,7,1.960613055,0,0,0,0,1
7347,1000007347,2,1,3,1,3,1,5,5,2.764354751,8,0,0,0,1
7348,1000007348,2,2,7,3,5,5,4,96,2.548758294,0,0,0,0,2
7349,1000007349,4,3,3,2,4,3,6,370,6.371614549,0,0,0,0,2
7350,1000007350,2,1,7,1,2,4,3,8,0.759360319,8,0,0,0,1
7351,1000007351,4,2,5,3,1,2,1,68,6.680239325,0,0,0,0,2
7352,1000007352,3,1,7,1,3,1,3,2,3.549323458,0,0,0,0,1
7353,1000007353,4,1,7,1,1,1,3,10,1.999812887,0,0,0,0,1
7354,1000007354,3,1,2,1,1,0,3,2,2.102920083,0,0,0,0,1
7355,1000007355,5,2,3,2,1,2,4,40,23.66893675,90,0,0,0,3
7356,1000007356,6,1,2,2,6,1,1,34,7.187255391,0,0,0,0,1
7357,1000007357,4,2,5,3,1,1,6,21,2.728397777,42,0,0,0,2
7358,1000007358,5,3,3,2,5,2,4,742,6.684091278,0,0,0,0,2
7359,1000007359,2,2,2,2,1,1,6,21,0.806900699,35,0,0,0,2
7360,1000007360,6,3,3,2,4,6,5,127,0.252657936,0,0,0,0,1
7361,1000007361,5,1,6,1,2,2,6,14,2.307579234,0,0,0,0,1
7362,1000007362,3,1,2,2,0,1,5,32,1.319013573,0,0,0,0,1
7363,1000007363,1,1,3,1,3,3,1,21,0.279202704,13,0,0,0,1
7364,1000007364,1,1,1,1,3,1,1,29,6.905718706,31,0,0,0,2
7365,1000007365,5,1,6,1,5,3,5,4,1.119927881,24,0,0,0,1
7366,1000007366,7,3,7,3,2,0,4,2173,6.636808299,0,0,0,0,3
7367,1000007367,3,3,3,2,2,1,5,49,3.06440671,18,0,0,0,2
7368,1000007368,5,2,7,3,2,1,6,66,1.365045977,16,0,0,0,2
7369,1000007369,2,1,2,1,1,1,3,15,1.817296936,14,0,0,0,1
